epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
16,1685.58,1.55409,1.78866,1.92252,0.81166,0.64407,0.71902,0.36459,1.13236,3.66063,1.23669,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,1790.3,1.55423,1.77479,1.92547,0.78932,0.64301,0.70246,0.32458,1.22772,4.2099,1.29517,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,1893.43,1.55411,1.74855,1.91265,0.77785,0.65148,0.70834,0.33637,1.14889,6.88846,1.24009,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,1994.52,1.53671,1.72869,1.89787,0.7615,0.67373,0.72516,0.35571,1.18553,3.42706,1.24377,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,2097.25,1.52095,1.68481,1.88681,0.78899,0.70339,0.75567,0.37301,1.101,3.65432,1.20811,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,2198.39,1.52142,1.69464,1.89187,0.80598,0.6865,0.75433,0.39724,1.01679,4.19089,1.15033,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,2301.2,1.51508,1.6641,1.8777,0.82004,0.69027,0.75733,0.3771,1.14544,3.6292,1.24245,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2406.24,1.49586,1.63625,1.86286,0.8271,0.68644,0.77842,0.3867,1.11852,4.36528,1.21342,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,2505.9,1.48833,1.62557,1.86661,0.79384,0.69068,0.76612,0.38719,1.08141,3.16733,1.18421,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,2610.55,1.49889,1.62621,1.86275,0.8469,0.72775,0.80594,0.43674,1.01394,2.90033,1.11863,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,2710.7,1.47355,1.59071,1.84601,0.80239,0.69703,0.77099,0.41036,1.01214,4.0589,1.1312,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,2815.94,1.48199,1.57736,1.84366,0.85584,0.71292,0.78945,0.41376,1.02238,2.44992,1.1347,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,2915.5,1.46702,1.56641,1.84168,0.82808,0.70763,0.78023,0.40515,1.06726,2.84139,1.17337,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3016.01,1.46439,1.54459,1.83229,0.82456,0.71693,0.79157,0.41335,1.04756,2.7997,1.14561,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3116.22,1.45513,1.53055,1.82441,0.85561,0.71559,0.80318,0.45143,0.97067,2.52874,1.09639,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,3217.06,1.44567,1.51054,1.81605,0.83951,0.75915,0.81945,0.47395,0.94425,2.47065,1.06667,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,3319.41,1.45043,1.50671,1.82471,0.85787,0.75424,0.82404,0.44102,1.01548,2.74819,1.12153,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3424.73,1.43687,1.482,1.80604,0.85364,0.74153,0.81688,0.46584,0.95773,3.58546,1.07516,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3528.73,1.43674,1.48369,1.80478,0.86952,0.72987,0.81979,0.46016,0.93249,2.31705,1.07004,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,3634.14,1.43251,1.46688,1.79617,0.85465,0.71504,0.8117,0.44048,0.99303,2.09123,1.0912,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,3733.59,1.4246,1.43712,1.79496,0.84696,0.75106,0.82192,0.46301,0.9691,2.26581,1.08323,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,3838.63,1.41714,1.45772,1.79303,0.86357,0.74427,0.8246,0.44396,1.00663,2.19262,1.11089,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,3937.87,1.41026,1.43068,1.78313,0.83062,0.75106,0.82016,0.45941,0.94444,3.49034,1.0745,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4040.53,1.42365,1.43475,1.80084,0.8716,0.73411,0.82702,0.45494,0.98507,2.48763,1.09452,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,4144.5,1.40548,1.42413,1.77664,0.83587,0.77146,0.83178,0.47494,0.93321,3.75284,1.05642,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,4249.13,1.3926,1.39004,1.77509,0.8661,0.7537,0.82789,0.47004,0.92784,2.14242,1.05526,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,4351.75,1.40361,1.41123,1.77218,0.85426,0.76907,0.84326,0.47646,0.95354,2.76788,1.06538,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,4452.06,1.38798,1.3899,1.76794,0.81885,0.78178,0.84864,0.47848,0.95222,2.04658,1.06853,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,4556.57,1.39165,1.37279,1.76747,0.83247,0.77648,0.84407,0.48639,0.91485,3.30065,1.04222,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,4661.05,1.38531,1.36915,1.76464,0.83933,0.78602,0.84694,0.50189,0.88561,2.01701,1.02149,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,4763.37,1.37262,1.34178,1.74851,0.85788,0.75454,0.83481,0.49177,0.89744,1.60464,1.03015,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,4868.06,1.3678,1.32782,1.7558,0.88029,0.75318,0.85287,0.49675,0.90794,1.9697,1.03113,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,4970.17,1.36423,1.34079,1.7437,0.86625,0.77648,0.84962,0.50952,0.88298,1.67405,1.02649,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,5075.5,1.36309,1.32014,1.73806,0.87065,0.77966,0.86036,0.52029,0.87908,2.42391,1.01824,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,5179.91,1.35949,1.3212,1.7444,0.86105,0.78776,0.85379,0.51842,0.87218,2.13712,1.01467,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,5285.22,1.34464,1.30841,1.729,0.86431,0.79343,0.84695,0.49637,0.90388,1.93932,1.04131,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,5387.93,1.3411,1.29217,1.72791,0.84038,0.80085,0.85329,0.51449,0.88525,1.83505,1.0188,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,5488.34,1.33797,1.29357,1.72443,0.86591,0.80297,0.8705,0.52141,0.8764,1.8605,1.00798,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,5592.82,1.33641,1.29066,1.72371,0.83577,0.79131,0.85374,0.51018,0.86762,2.48167,1.01061,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,5695.84,1.33361,1.27686,1.71662,0.81717,0.8049,0.85429,0.50271,0.899,1.79096,1.03241,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,5797.28,1.3405,1.27146,1.71627,0.85774,0.79449,0.85508,0.51622,0.8636,2.55354,1.01081,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,5900.33,1.3239,1.24879,1.70625,0.86998,0.77967,0.86515,0.52054,0.87405,1.89866,1.02041,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,6004.73,1.3278,1.24404,1.71852,0.88855,0.75742,0.85397,0.52236,0.87012,1.36171,1.01036,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,6107.69,1.32009,1.23257,1.70104,0.85992,0.79555,0.85619,0.5043,0.89561,1.50357,1.02497,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,6209.72,1.32105,1.23114,1.70117,0.84635,0.81106,0.86367,0.5163,0.86615,1.44008,1.01433,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,6310.05,1.30819,1.22852,1.69036,0.86238,0.80297,0.86477,0.52097,0.86301,1.62957,1.01296,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,6409.57,1.30466,1.22167,1.69658,0.9041,0.77897,0.87114,0.53654,0.83605,1.38941,0.98706,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,6510.48,1.30033,1.20398,1.68838,0.84962,0.81996,0.86865,0.52952,0.84428,1.67532,0.99302,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,6614.51,1.30754,1.20887,1.68858,0.85439,0.81356,0.87924,0.53073,0.84289,1.48983,0.98951,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,6714.86,1.29217,1.18765,1.67635,0.85807,0.79416,0.86262,0.53083,0.84543,2.3271,0.99996,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,6819.34,1.29597,1.18704,1.67987,0.86477,0.81292,0.87666,0.53219,0.8497,1.6681,0.9933,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,6921.81,1.28844,1.17489,1.67781,0.86488,0.79661,0.87152,0.53083,0.84644,1.94669,0.99694,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,7023.65,1.2782,1.16481,1.66887,0.86419,0.80191,0.86774,0.53504,0.83105,1.53357,0.9822,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,7125.93,1.27089,1.15284,1.66266,0.87175,0.82087,0.87653,0.52979,0.84902,1.46703,0.99675,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,7227.48,1.27967,1.14385,1.6716,0.87159,0.79979,0.87004,0.53173,0.84738,1.42098,0.99431,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,7330.49,1.26398,1.1358,1.6522,0.87876,0.80297,0.87005,0.54232,0.82649,1.23559,0.98495,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7433.06,1.26275,1.1303,1.65203,0.86922,0.81675,0.87295,0.54005,0.83132,1.41029,0.9848,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,7534.23,1.26061,1.11607,1.64863,0.86231,0.82097,0.87598,0.53753,0.83661,1.47512,0.98973,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,7635.81,1.26445,1.12023,1.65234,0.86969,0.82097,0.87272,0.53852,0.83182,1.42252,0.9808,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,7737.66,1.25492,1.10929,1.64642,0.87732,0.80191,0.87534,0.53382,0.84546,1.18673,0.98426,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,7839.09,1.24559,1.10989,1.6344,0.86491,0.81387,0.87324,0.53561,0.84841,1.30865,0.98873,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,7940.09,1.23936,1.09467,1.62791,0.85967,0.81674,0.87133,0.535,0.84344,1.45596,0.98964,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,8041.34,1.2327,1.09035,1.62519,0.85942,0.82627,0.87507,0.53829,0.84285,1.20555,0.99401,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,8142.02,1.23216,1.07374,1.62206,0.85566,0.82268,0.87424,0.53766,0.84263,1.13073,0.98877,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,8241.37,1.23737,1.08282,1.63363,0.87172,0.82415,0.8772,0.53914,0.83696,1.12039,0.98769,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,8341.99,1.22253,1.05982,1.62175,0.87947,0.82415,0.87834,0.54152,0.83423,1.30384,0.9809,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8441.29,1.22929,1.0567,1.61766,0.87571,0.82849,0.88033,0.54225,0.83135,1.20996,0.97798,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8542.38,1.22127,1.05409,1.61752,0.88837,0.82618,0.88434,0.55106,0.82351,1.35508,0.97387,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,8645.74,1.21355,1.04587,1.60682,0.87589,0.83263,0.88449,0.55234,0.81877,1.34583,0.96997,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,8746.72,1.22282,1.05128,1.61009,0.88722,0.825,0.88721,0.55597,0.80901,1.3627,0.96481,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,8851.38,1.20278,1.02598,1.60171,0.87518,0.83928,0.88524,0.55205,0.8154,1.3814,0.96955,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,8954.93,1.20516,1.032,1.59742,0.89104,0.82296,0.88375,0.55124,0.82134,1.38299,0.97228,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,9057.67,1.19876,1.02861,1.59197,0.87953,0.82839,0.88108,0.55357,0.82134,1.4394,0.97687,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,9159.42,1.2064,1.01655,1.59217,0.8865,0.82097,0.87726,0.55097,0.82286,1.43574,0.97908,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,9258.76,1.20069,1.02657,1.60009,0.8709,0.82893,0.87987,0.55309,0.82056,1.39551,0.97569,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,9359.94,0.94205,0.56599,1.44111,0.88334,0.82614,0.87687,0.55036,0.82771,1.26671,0.98044,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9458.77,0.91821,0.5265,1.41643,0.8934,0.8178,0.87862,0.55235,0.8277,1.1369,0.97872,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9562.09,0.91178,0.51437,1.42086,0.89531,0.82439,0.87835,0.55177,0.82585,1.1011,0.97702,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,9660.99,0.90571,0.50501,1.40599,0.89928,0.82415,0.88398,0.55231,0.82389,1.03079,0.97465,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,9761.06,0.89637,0.50067,1.40484,0.88265,0.83051,0.87871,0.55183,0.81982,0.89539,0.97443,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,9860.42,0.88671,0.49062,1.38319,0.89006,0.8319,0.88252,0.55169,0.81669,0.85267,0.97138,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,9960.19,0.87908,0.48208,1.38138,0.88745,0.83523,0.88261,0.55637,0.81298,0.84562,0.9701,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,10059.2,0.88197,0.47955,1.37871,0.89246,0.83686,0.88116,0.55652,0.81397,0.87223,0.97109,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,10158.1,0.86785,0.46966,1.3695,0.89345,0.83686,0.88207,0.55681,0.81357,0.89694,0.97374,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,10258.9,0.86501,0.46309,1.36569,0.89091,0.83686,0.88118,0.55555,0.81261,0.92858,0.9717,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
