epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,2371.82,1.54026,1.71315,1.81598,0.80075,0.70671,0.77106,0.35723,1.14906,2.61885,1.1543,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,2443.79,1.53231,1.68857,1.7987,0.81224,0.70763,0.76289,0.3728,1.11746,4.05369,1.15079,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,2515.68,1.53079,1.69211,1.8105,0.81242,0.72033,0.78557,0.36217,1.12285,3.96104,1.15834,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,2588.84,1.52394,1.6806,1.79765,0.79886,0.71942,0.78536,0.39997,1.0866,2.95008,1.11878,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,2661.15,1.5215,1.6579,1.79826,0.80853,0.70551,0.76124,0.37473,1.13714,3.16101,1.17466,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,2738.17,1.51407,1.66448,1.79578,0.81806,0.71292,0.78242,0.3989,1.06265,2.60318,1.08878,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,2811.24,1.51201,1.64277,1.78831,0.85596,0.68962,0.77817,0.38737,1.05934,1.82829,1.10156,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,2885.48,1.5207,1.65391,1.8058,0.83538,0.69386,0.78667,0.40286,1.0567,2.57385,1.09955,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2958.28,1.5069,1.64102,1.78276,0.81249,0.72525,0.78631,0.42601,1.00797,2.81109,1.05711,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,3032.2,1.49403,1.61625,1.77656,0.82015,0.71928,0.78775,0.41678,1.03166,2.6874,1.07243,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,3107.93,1.5103,1.62013,1.78025,0.83265,0.74258,0.80243,0.41381,1.05028,3.35669,1.08536,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,3179.66,1.48991,1.61065,1.77684,0.81143,0.72477,0.79677,0.39014,1.10708,2.17494,1.12898,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,3250.57,1.49133,1.59828,1.76686,0.84826,0.72245,0.80081,0.40836,1.04471,3.04448,1.08324,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,3321.8,1.4876,1.58695,1.77345,0.83466,0.73517,0.79968,0.42765,1.01756,2.36138,1.05871,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,3398.72,1.47972,1.57197,1.75581,0.83947,0.74576,0.80696,0.42989,1.01139,2.54275,1.05718,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,3472.15,1.47629,1.56038,1.76448,0.86856,0.73498,0.81858,0.4217,1.03113,2.61076,1.07834,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,3545.36,1.47865,1.57449,1.76221,0.84603,0.73411,0.79863,0.42605,1.02424,2.21695,1.07368,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
