epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
26,2379.69,1.50243,2.21101,1.7331,0.67307,0.60169,0.64801,0.32801,1.10308,1.38945,1.13603,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,2470.54,1.51355,2.17913,1.73634,0.70482,0.62475,0.67906,0.34847,1.06787,1.79275,1.12031,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,2561.62,1.50546,2.16445,1.73605,0.71289,0.61284,0.68189,0.33881,1.09637,1.63544,1.13808,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,2652.37,1.51697,2.13884,1.7475,0.71379,0.61556,0.68153,0.36704,1.03297,1.71973,1.08468,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,2742.05,1.50596,2.12863,1.72689,0.73987,0.60487,0.68741,0.37164,1.02593,1.42302,1.06738,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,2833.33,1.49996,2.12331,1.73654,0.72745,0.63453,0.69021,0.37204,1.07806,1.44112,1.10951,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,2922.92,1.51073,2.12142,1.74966,0.70935,0.62824,0.69689,0.35123,1.08219,1.44263,1.12277,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3013.11,1.50396,2.10129,1.72864,0.75187,0.6536,0.7206,0.37115,1.06988,1.36081,1.11453,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3103.32,1.48978,2.10367,1.72765,0.7311,0.61864,0.70061,0.35542,1.03829,1.55073,1.08556,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,3194.77,1.49081,2.09321,1.72302,0.76446,0.5948,0.70141,0.35204,1.0591,1.15846,1.1086,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,3285.86,1.48876,2.06246,1.72903,0.749,0.61959,0.69966,0.36922,1.0403,1.70123,1.09247,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,3376.45,1.47968,2.06684,1.72867,0.75204,0.63347,0.72969,0.38979,0.98071,1.2563,1.04786,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,3467.79,1.48613,2.05021,1.71876,0.71278,0.67585,0.73235,0.39237,0.98297,1.48475,1.05813,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,3558.65,1.48535,2.0588,1.73235,0.77738,0.65105,0.73821,0.37765,1.0419,1.25806,1.0926,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,3650.31,1.48266,2.04141,1.72637,0.75784,0.66102,0.72447,0.37798,1.01366,1.14256,1.07064,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,3738.25,1.47184,2.01917,1.7187,0.75542,0.67055,0.74755,0.41195,0.98289,1.19624,1.04714,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,3827.3,1.48607,2.02702,1.71955,0.79599,0.66133,0.75418,0.41267,0.9752,1.25565,1.04704,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,3920.45,1.47165,2.00414,1.70829,0.76692,0.67373,0.7551,0.40371,1.00826,1.34863,1.06447,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,4012.61,1.4757,1.99123,1.71585,0.78114,0.66164,0.75104,0.42527,0.96945,1.05267,1.04358,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,4101.57,1.47792,1.97603,1.71411,0.77801,0.69798,0.7632,0.43709,0.93375,1.19838,1.02611,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,4191.29,1.47429,1.94953,1.69969,0.75537,0.67382,0.7405,0.4087,0.97369,1.23221,1.0414,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,4282.47,1.46127,1.95327,1.70876,0.76135,0.67161,0.74886,0.43076,0.95921,1.06774,1.02498,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,4373.24,1.46013,1.96005,1.70324,0.7482,0.67797,0.75361,0.4434,0.91933,0.91926,1.00629,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,4463.81,1.44899,1.94656,1.68862,0.8045,0.67797,0.76868,0.4462,0.93834,1.12862,1.01398,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,4553.39,1.45202,1.95594,1.70185,0.80126,0.65466,0.75049,0.43761,0.95793,1.11129,1.01903,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,4645.4,1.45537,1.92025,1.69632,0.81221,0.65518,0.76175,0.44003,0.97082,0.99597,1.02927,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,4735.03,1.44998,1.90602,1.69611,0.77547,0.67319,0.76863,0.45911,0.91993,1.00547,1.00916,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,4824.86,1.449,1.90854,1.70212,0.8254,0.66737,0.76785,0.45649,0.92821,0.93688,1.01806,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,4915.87,1.44729,1.91055,1.70099,0.79273,0.68874,0.76583,0.44999,0.93569,0.96911,1.0183,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,5007.69,1.45257,1.90405,1.69917,0.80111,0.69125,0.77989,0.45328,0.92156,0.91896,1.01499,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,5097.64,1.43968,1.9135,1.68889,0.81979,0.66985,0.78137,0.46696,0.92733,1.02429,1.01319,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,5189.06,1.44106,1.88982,1.68616,0.80165,0.69492,0.77968,0.45104,0.95532,1.10849,1.02204,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,5279.51,1.43402,1.86745,1.695,0.79751,0.71186,0.78289,0.45432,0.94337,0.85948,1.02365,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,5371.63,1.43183,1.85896,1.6838,0.81616,0.70021,0.78329,0.44659,0.94898,0.95255,1.0357,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,5461.92,1.43612,1.8511,1.69757,0.76918,0.73778,0.79077,0.46994,0.92994,0.86614,1.01742,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,5551.55,1.43254,1.86053,1.6819,0.79007,0.71716,0.78919,0.46322,0.91612,0.95449,1.01723,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,5641.64,1.42883,1.85039,1.68684,0.80879,0.71822,0.79853,0.45757,0.95745,0.82892,1.02625,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,5734.17,1.43371,1.82638,1.68406,0.78145,0.70073,0.78226,0.45412,0.95995,0.87056,1.03193,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,5824.95,1.44647,1.82813,1.69145,0.81348,0.70685,0.79976,0.45083,0.96738,0.8844,1.02618,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,5915.48,1.42988,1.80318,1.6756,0.8339,0.71265,0.80304,0.47797,0.92106,0.88527,1.0005,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,6004.87,1.43427,1.81478,1.67931,0.82338,0.71607,0.80179,0.48237,0.91722,0.95386,0.99752,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,6096.76,1.42779,1.79863,1.67303,0.80294,0.73199,0.80192,0.46764,0.93761,0.9581,1.00736,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,6187.43,1.42224,1.79289,1.67038,0.80854,0.73517,0.80061,0.46739,0.9293,1.00472,1.02172,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,6277.99,1.41457,1.76558,1.66793,0.83888,0.70596,0.8013,0.47713,0.91987,0.95544,1.01735,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,6366.87,1.41938,1.76845,1.67578,0.80974,0.72136,0.80414,0.48368,0.8884,0.96858,0.98559,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,6458.26,1.40966,1.75586,1.66593,0.87392,0.69753,0.80597,0.49001,0.90081,0.9954,0.98413,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,6549.37,1.40653,1.75497,1.66471,0.84653,0.70233,0.80187,0.48188,0.91035,1.09161,0.99314,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,6640.33,1.40037,1.7558,1.66614,0.83681,0.71081,0.8021,0.48349,0.90603,0.97027,0.99057,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,6731.15,1.40997,1.74936,1.66363,0.83804,0.69915,0.79983,0.48377,0.90487,1.00369,0.98262,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,6823.57,1.40055,1.73028,1.65781,0.84775,0.70021,0.80541,0.49118,0.89781,0.88457,0.97981,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,6914.34,1.39815,1.72189,1.65581,0.86917,0.71077,0.80861,0.49706,0.89789,0.88069,0.99378,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,7004.88,1.39708,1.72905,1.65125,0.83497,0.71821,0.80123,0.49107,0.89887,0.99293,0.98417,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,7095,1.39938,1.71344,1.6498,0.81553,0.72352,0.8045,0.48706,0.90418,1.05469,0.98468,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,7186.42,1.39305,1.69559,1.64633,0.81432,0.72669,0.80551,0.48767,0.91313,0.9445,0.99177,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,7278.1,1.38687,1.7213,1.65061,0.82725,0.72246,0.80617,0.48484,0.91096,0.98973,0.99566,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,7367.15,1.38739,1.6927,1.64942,0.81612,0.72875,0.80579,0.48298,0.92355,0.96006,1.00315,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,7458.52,1.39395,1.68581,1.64585,0.81411,0.72839,0.80705,0.48874,0.92064,0.9892,0.99877,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,7548.9,1.39011,1.69043,1.64308,0.78938,0.74153,0.80337,0.49008,0.90463,1.00448,0.98868,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,7641.1,1.37986,1.67541,1.63252,0.79459,0.7376,0.8099,0.49761,0.90217,0.96075,0.98134,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,7731.17,1.39055,1.68777,1.64297,0.80024,0.73835,0.8095,0.49496,0.89397,0.98883,0.97613,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,7819.54,1.37497,1.64945,1.63664,0.78421,0.75318,0.81447,0.50325,0.88823,0.94263,0.97488,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,7911.77,1.38233,1.66035,1.6371,0.82062,0.74144,0.81824,0.50137,0.89812,0.88532,0.98047,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,8004.58,1.37418,1.6488,1.63451,0.79685,0.75424,0.8189,0.50242,0.8928,0.90225,0.9781,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,8093.3,1.38591,1.66097,1.63557,0.8029,0.7681,0.82347,0.50663,0.89329,0.88623,0.97926,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,8183.62,1.37758,1.66888,1.64659,0.81735,0.74894,0.82151,0.50438,0.89915,0.90461,0.98098,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,8274.96,1.15252,0.92965,1.54985,0.83663,0.73623,0.82125,0.50017,0.89702,0.93674,0.97827,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,8365.22,1.13577,0.84509,1.53481,0.8313,0.7553,0.82474,0.50409,0.90366,0.9233,0.98171,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,8455.36,1.13004,0.8302,1.54089,0.83878,0.74682,0.8252,0.50261,0.89916,0.93579,0.976,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,8544.84,1.1185,0.81335,1.52182,0.84727,0.74045,0.82517,0.50524,0.89384,0.91637,0.97592,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,8635.24,1.10787,0.79846,1.51828,0.8495,0.73623,0.82459,0.50758,0.88927,0.87523,0.97234,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,8725.26,1.0997,0.77849,1.50279,0.81028,0.76801,0.82526,0.51057,0.88833,0.85254,0.97192,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,8813.7,1.10236,0.76524,1.49725,0.84082,0.73941,0.83106,0.51508,0.88691,0.82636,0.9721,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,8902.64,1.09957,0.77026,1.49572,0.86042,0.72881,0.82949,0.51255,0.88603,0.84177,0.96927,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,8993.41,1.09521,0.74732,1.5003,0.84732,0.73487,0.83142,0.51595,0.88469,0.84067,0.96817,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,9081.4,1.09364,0.75082,1.4951,0.84662,0.73677,0.83116,0.51482,0.88791,0.83209,0.9749,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
