epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,3611.14,1.47164,1.55824,1.8222,0.85904,0.7101,0.80778,0.45591,0.96311,1.92202,1.07152,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3725.2,1.4574,1.53767,1.80532,0.82332,0.7158,0.79458,0.46237,0.9486,2.86791,1.06192,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3832.65,1.4527,1.53528,1.80457,0.84316,0.74035,0.82661,0.45707,0.97381,2.37778,1.07473,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,3947.96,1.44336,1.52112,1.79342,0.83527,0.72564,0.81255,0.44523,1.00508,2.36488,1.10227,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4060.04,1.4414,1.4943,1.7922,0.85217,0.72666,0.81292,0.46517,0.98997,2.14099,1.08709,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4170.23,1.43246,1.50851,1.78798,0.81863,0.76979,0.83144,0.48466,0.95017,3.76434,1.06397,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4283.69,1.43121,1.48201,1.77953,0.84352,0.77089,0.84174,0.49427,0.90607,3.2513,1.02458,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4395.39,1.43944,1.48092,1.79276,0.85509,0.76377,0.82943,0.48545,0.92529,3.53621,1.02674,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,4507.24,1.42369,1.46899,1.76543,0.85124,0.74558,0.82926,0.48861,0.92774,3.90488,1.03187,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,4618.49,1.4103,1.44198,1.76531,0.8461,0.75711,0.82435,0.48916,0.92032,2.19554,1.02312,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,4730.09,1.42248,1.45286,1.76448,0.85134,0.75829,0.82874,0.48074,0.93888,3.25799,1.04435,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,4840.45,1.4042,1.43162,1.75634,0.88575,0.76376,0.84596,0.49477,0.91742,2.15329,1.01367,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,4954.17,1.40622,1.41262,1.75502,0.85169,0.75,0.8397,0.4954,0.92087,1.67751,1.02976,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,5062.48,1.3964,1.39759,1.74797,0.8329,0.78602,0.83903,0.50296,0.88694,2.15508,1.00698,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5177.43,1.38773,1.38986,1.73716,0.86083,0.75212,0.84107,0.49061,0.9242,1.81204,1.02726,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,5288.66,1.38066,1.37689,1.73908,0.85396,0.78814,0.83924,0.51011,0.86619,1.81158,0.98983,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,5397.42,1.38392,1.38712,1.73862,0.84239,0.75868,0.82837,0.51319,0.85644,1.288,0.98233,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,5510.62,1.37723,1.37108,1.72209,0.88738,0.7512,0.84163,0.50378,0.89797,1.67139,1.0043,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,5622.39,1.36983,1.35792,1.72634,0.8689,0.77225,0.84456,0.51345,0.87181,1.8234,0.98522,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,5732.29,1.36176,1.35497,1.72656,0.85748,0.77757,0.8487,0.49492,0.90357,1.75125,1.01291,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,5843.58,1.36372,1.3315,1.72187,0.84381,0.78406,0.84798,0.52496,0.84333,1.33073,0.97101,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,5958.65,1.35968,1.33251,1.71756,0.85363,0.80085,0.86013,0.52953,0.85531,2.05525,0.97317,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,6068.61,1.35351,1.31747,1.70756,0.88308,0.78814,0.86231,0.52971,0.84126,1.56201,0.96866,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,6182.94,1.35433,1.3212,1.70873,0.85201,0.78064,0.8588,0.52266,0.8684,1.70976,0.98926,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,6292.16,1.35427,1.31368,1.70656,0.88093,0.77754,0.86195,0.52796,0.86253,1.99564,0.97962,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,6403.76,1.34288,1.29204,1.69308,0.87054,0.79025,0.86468,0.52035,0.90887,2.21956,1.00647,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,6514.39,1.33894,1.27669,1.7052,0.86813,0.795,0.86557,0.52478,0.88868,1.75125,0.99271,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,6624.98,1.3324,1.27195,1.68646,0.86601,0.79555,0.86706,0.52647,0.86538,1.45274,0.98605,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,6734.7,1.33273,1.27393,1.68956,0.8864,0.77225,0.86607,0.53895,0.84925,1.66768,0.96904,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,6848.58,1.31941,1.26543,1.67309,0.85303,0.78496,0.86321,0.53413,0.85064,1.72628,0.96908,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,6957.01,1.31792,1.24848,1.68238,0.86614,0.80883,0.86796,0.53704,0.85184,1.19596,0.96418,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,7070.74,1.31878,1.2299,1.67814,0.87825,0.79237,0.87498,0.54471,0.83903,1.39376,0.96586,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,7183.72,1.32314,1.2486,1.67959,0.87565,0.8072,0.87614,0.54598,0.83118,1.33344,0.95516,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,7292.95,1.30862,1.22302,1.66564,0.90197,0.78496,0.87251,0.54245,0.82699,1.55535,0.95211,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,7405.41,1.31102,1.22594,1.66911,0.88301,0.8072,0.87821,0.54307,0.85111,1.43639,0.97266,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,7517.02,1.30443,1.20873,1.66245,0.87645,0.78902,0.87719,0.54253,0.82908,2.44255,0.9571,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,7625.95,1.29681,1.19742,1.65546,0.87852,0.79237,0.8745,0.55172,0.81894,1.71923,0.94947,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,7719.59,1.28197,1.18948,1.64575,0.90209,0.78081,0.87606,0.54894,0.8326,1.73485,0.95314,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,7810.64,1.2906,1.17843,1.65532,0.88065,0.7973,0.8771,0.55308,0.81726,1.85193,0.94219,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,7902.21,1.27952,1.17261,1.63615,0.88025,0.80403,0.87561,0.55158,0.81513,1.22984,0.94519,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7994.6,1.27969,1.17009,1.64325,0.88096,0.7918,0.87616,0.55203,0.82169,1.46076,0.94462,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,8084.32,1.28218,1.15655,1.64198,0.87699,0.80056,0.87674,0.55161,0.83543,1.46193,0.95324,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,8163.21,1.27716,1.1541,1.63744,0.88989,0.79767,0.87933,0.55335,0.82396,1.47944,0.94522,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,8225.81,1.26819,1.13818,1.62987,0.88314,0.82097,0.89019,0.5509,0.83172,1.15622,0.94789,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,8288.01,1.25849,1.14212,1.62,0.88128,0.81781,0.88463,0.55454,0.82364,1.38328,0.9409,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,8350.7,1.2572,1.13341,1.61417,0.89039,0.80886,0.88067,0.55784,0.82421,1.65921,0.93836,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,8413.25,1.25267,1.12938,1.60973,0.88373,0.8132,0.88297,0.55549,0.82409,1.78202,0.93792,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,8475.99,1.24591,1.1125,1.60576,0.89319,0.8178,0.8799,0.55925,0.81326,1.45184,0.93044,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,8538.52,1.25322,1.11032,1.61471,0.88147,0.81926,0.88296,0.55478,0.81743,1.28858,0.93288,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,8601.1,1.23378,1.1003,1.60094,0.89098,0.81379,0.88149,0.55583,0.82134,1.08645,0.93764,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8663.66,1.24048,1.09201,1.59859,0.88732,0.80917,0.88023,0.55121,0.81775,1.08638,0.93561,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8726.21,1.23245,1.09233,1.59639,0.8877,0.82058,0.88138,0.55774,0.81051,1.1585,0.93606,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,8788.97,1.22837,1.08416,1.58991,0.88698,0.81462,0.88105,0.55912,0.80796,1.16977,0.93332,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,8851.4,1.23288,1.08567,1.59171,0.87951,0.82736,0.88385,0.56073,0.80192,1.33701,0.93343,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,8913.73,1.21733,1.06316,1.5826,0.89782,0.80932,0.88077,0.56006,0.80834,1.28652,0.93328,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,8976.47,1.21625,1.0712,1.58174,0.89844,0.81533,0.88263,0.56173,0.80877,1.26787,0.93506,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,9039,1.21347,1.06119,1.57766,0.90307,0.8125,0.88048,0.56362,0.80329,1.27204,0.93227,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,9101.39,1.21683,1.0509,1.57562,0.90375,0.81563,0.88225,0.56502,0.80094,1.25712,0.92882,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,9164.09,1.21453,1.05954,1.5822,0.90376,0.8178,0.8826,0.56637,0.79871,1.2067,0.92681,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,9227.38,0.94819,0.5788,1.41203,0.89139,0.81462,0.87693,0.56355,0.79804,1.27375,0.92769,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9289.63,0.92462,0.53858,1.38951,0.8963,0.82415,0.88158,0.5649,0.80053,1.16721,0.93056,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9351.97,0.91724,0.5291,1.39152,0.89532,0.82452,0.87939,0.56449,0.80156,1.1801,0.93494,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,9413.96,0.9122,0.51432,1.37666,0.8946,0.82097,0.87729,0.56527,0.79892,1.09901,0.9332,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,9476.01,0.89982,0.50903,1.37723,0.90121,0.8178,0.87694,0.56605,0.80058,1.04379,0.93485,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,9538.01,0.8932,0.498,1.35644,0.89089,0.82733,0.88005,0.56588,0.80209,1.00474,0.936,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,9600.3,0.88922,0.49227,1.3577,0.88908,0.82521,0.87767,0.56605,0.80001,1.01547,0.93513,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,9662.85,0.88679,0.48692,1.35057,0.88752,0.82521,0.87794,0.56578,0.79887,1.06318,0.93355,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,9725.08,0.86672,0.47576,1.33999,0.8882,0.83314,0.88066,0.56734,0.79665,1.08805,0.93341,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,9787.62,0.86967,0.47015,1.34375,0.89331,0.82484,0.88032,0.56515,0.79863,1.09756,0.93622,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
