epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
13,1684.67,1.65311,2.04767,1.98938,0.76771,0.57418,0.66793,0.31062,1.20785,5.02033,1.29955,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,1808.97,1.64215,2.01761,1.9727,0.72873,0.61229,0.66802,0.30437,1.19139,7.59944,1.28674,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,1933.37,1.63665,1.97767,1.97365,0.73025,0.6137,0.67712,0.29626,1.24585,9.52775,1.32167,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,2065.86,1.61092,1.9287,1.95128,0.70949,0.63383,0.68,0.33564,1.1162,5.33077,1.2286,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,2190.86,1.61097,1.92261,1.94761,0.74921,0.62343,0.67898,0.3142,1.18711,3.47269,1.23637,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,2313.9,1.60366,1.89754,1.93364,0.7673,0.62176,0.69783,0.32107,1.17006,5.45774,1.27933,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,2434.44,1.58935,1.88456,1.93251,0.75134,0.65936,0.72612,0.35038,1.1373,5.94248,1.20439,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,2566.06,1.57992,1.83141,1.91415,0.81199,0.62678,0.71599,0.34783,1.1265,4.36988,1.21079,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,2692.48,1.57304,1.83119,1.91315,0.79821,0.63272,0.72834,0.38841,1.03951,4.40821,1.14001,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,2821.25,1.57096,1.82081,1.90593,0.82258,0.65678,0.74092,0.36791,1.09223,3.11543,1.19347,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2945.02,1.55372,1.77959,1.89712,0.79245,0.69492,0.75616,0.38653,1.08813,2.36188,1.16067,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,3077.46,1.54513,1.76451,1.89035,0.70663,0.67903,0.71112,0.36744,1.06619,5.93394,1.14621,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,3200.05,1.55497,1.7725,1.88787,0.83116,0.67273,0.77079,0.39828,1.08624,6.39088,1.15936,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,3322.71,1.53283,1.73453,1.87505,0.76345,0.65986,0.73017,0.3657,1.10015,7.19225,1.175,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,3447.92,1.53142,1.72816,1.86552,0.78431,0.68538,0.74646,0.40893,1.02811,5.18387,1.09876,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,3580.93,1.51984,1.70687,1.86787,0.79324,0.70551,0.76221,0.37328,1.13912,4.4788,1.20254,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3705.98,1.52323,1.68522,1.86399,0.79818,0.72478,0.79166,0.41458,1.05809,3.95147,1.14276,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3830.38,1.51469,1.6696,1.85777,0.82162,0.71398,0.78041,0.42129,1.02583,2.27234,1.11975,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,3956.62,1.50454,1.65667,1.84719,0.80207,0.74695,0.79606,0.43861,1.0158,3.16567,1.10069,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,4084.81,1.50703,1.65682,1.85581,0.82092,0.70869,0.79343,0.42725,1.03322,4.10337,1.11278,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,4207.63,1.4958,1.62745,1.83686,0.82896,0.6931,0.7846,0.44082,0.98091,4.86817,1.07853,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,4335.52,1.49164,1.62659,1.83621,0.82973,0.70203,0.77843,0.41206,1.08911,4.13449,1.15545,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,4464.17,1.48588,1.60709,1.82756,0.80171,0.71928,0.79045,0.40472,1.05601,2.73307,1.13601,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4594.75,1.47628,1.58924,1.82754,0.81427,0.70445,0.7739,0.42876,1.01819,4.10949,1.10229,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4721.33,1.47452,1.59447,1.82053,0.85216,0.72246,0.81337,0.44787,1.04,3.1024,1.11876,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4842.43,1.47362,1.57366,1.81286,0.83146,0.72458,0.80501,0.45373,0.96682,2.88299,1.05826,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4969.86,1.48251,1.57533,1.83874,0.81323,0.72458,0.79851,0.45096,1.01131,3.02157,1.08804,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,5095.46,1.46664,1.55787,1.81564,0.8511,0.72775,0.80752,0.47128,0.95808,4.02309,1.05899,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,5220.41,1.45073,1.53467,1.80485,0.8332,0.7567,0.82234,0.46508,0.99554,2.00534,1.07668,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,5344.97,1.4627,1.5334,1.79639,0.83453,0.7447,0.81034,0.44872,1.01527,3.34835,1.0953,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,5478.03,1.44678,1.52606,1.79502,0.8485,0.7553,0.8249,0.43859,1.03115,2.77739,1.09785,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,5603.44,1.4455,1.50868,1.79222,0.8497,0.76059,0.82753,0.4743,0.95088,2.20378,1.06513,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,5726.52,1.43789,1.49379,1.78348,0.82735,0.76695,0.82965,0.48101,0.95325,2.64283,1.05723,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5849.21,1.43091,1.48196,1.77527,0.86938,0.73328,0.82975,0.47848,0.94837,2.23472,1.05328,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,5982.25,1.42886,1.47172,1.78612,0.84256,0.75742,0.82068,0.47776,0.94124,2.61135,1.04723,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,6107.61,1.42377,1.47251,1.77793,0.85439,0.77648,0.84368,0.50044,0.8992,1.8049,1.01267,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,6236.86,1.42044,1.45862,1.76275,0.85818,0.76483,0.82842,0.48351,0.93555,2.75394,1.03973,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,6360.87,1.41444,1.45413,1.76269,0.85978,0.75995,0.83818,0.48223,0.95545,2.7045,1.04428,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,6492.82,1.40234,1.44033,1.75104,0.86575,0.77191,0.84885,0.48079,0.95709,2.19894,1.04615,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,6614.37,1.40395,1.42005,1.75436,0.84438,0.79319,0.84405,0.49743,0.91275,2.61466,1.01973,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,6740.81,1.40406,1.42649,1.75836,0.85317,0.78284,0.84719,0.50693,0.9055,2.79685,1.01247,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,6864.18,1.39461,1.41432,1.7494,0.86484,0.77947,0.84108,0.503,0.91518,2.90367,1.02188,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,6997.24,1.396,1.4109,1.74246,0.85494,0.79343,0.85133,0.49787,0.91618,2.69557,1.02095,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,7121.51,1.39843,1.40219,1.74635,0.83278,0.79449,0.84274,0.5001,0.91598,3.2745,1.0299,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,7246.96,1.38671,1.38546,1.73897,0.85427,0.78861,0.85459,0.50476,0.93673,2.33261,1.03814,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,7369.4,1.3835,1.3711,1.74131,0.8683,0.7786,0.84848,0.50938,0.9103,2.07212,1.01365,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,7498.92,1.37734,1.35738,1.72487,0.84685,0.79665,0.84922,0.50772,0.91297,2.18157,1.01488,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,7623.23,1.37594,1.36153,1.72843,0.84586,0.79343,0.85375,0.51525,0.91961,2.52777,1.01516,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,7752.38,1.37244,1.35589,1.71772,0.86294,0.79368,0.85746,0.51099,0.9114,2.33575,1.01436,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,7877.57,1.36675,1.35091,1.72632,0.89663,0.77186,0.85959,0.5204,0.89675,2.24149,1.00527,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,8010.81,1.36253,1.31887,1.71276,0.84903,0.79449,0.85533,0.51604,0.89803,3.05853,1.00713,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,8137.64,1.36932,1.3338,1.72022,0.85871,0.78544,0.85468,0.51246,0.91083,2.47166,1.01164,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,8259.01,1.34974,1.3131,1.70297,0.87119,0.79131,0.85594,0.51405,0.89922,2.93127,1.00316,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,8385.06,1.35517,1.32348,1.7064,0.84141,0.80085,0.85016,0.51563,0.9117,2.87314,1.01643,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,8518.12,1.34751,1.29766,1.70619,0.85453,0.80191,0.85759,0.51504,0.9009,3.48282,1.00212,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,8643.22,1.34,1.29539,1.69582,0.8482,0.79979,0.85014,0.51859,0.89061,3.06408,0.99489,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,8768.76,1.32797,1.27591,1.6849,0.86162,0.79555,0.85805,0.53226,0.8553,2.39533,0.97013,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,8894.56,1.33618,1.26894,1.6911,0.87198,0.80811,0.86273,0.5372,0.84842,2.6611,0.96269,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,9023.55,1.32354,1.26214,1.67775,0.85137,0.82415,0.86991,0.54302,0.84433,2.06467,0.95936,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,9143.86,1.32232,1.25667,1.67534,0.8639,0.80687,0.86456,0.5389,0.8465,2.17947,0.96496,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,9270.54,1.32208,1.25056,1.67539,0.85741,0.80259,0.8579,0.53026,0.87997,2.33289,0.98303,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,9399.73,1.32432,1.24628,1.67493,0.84655,0.81992,0.87042,0.53505,0.88086,2.32966,0.98218,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,9529.55,1.31348,1.23606,1.67236,0.86485,0.81462,0.87359,0.53365,0.89505,2.3737,0.98722,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,9657.79,1.29936,1.23025,1.65679,0.86135,0.81606,0.86679,0.52753,0.89306,3.19641,0.98541,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,9782.26,1.30304,1.22905,1.65978,0.84433,0.8125,0.86268,0.52643,0.89103,3.11932,0.98443,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,9907.32,1.29452,1.21888,1.65253,0.87199,0.80297,0.86826,0.52973,0.87858,2.86627,0.97945,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,10037.4,1.30146,1.20013,1.65343,0.86081,0.81889,0.8679,0.53417,0.86306,2.51735,0.96604,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,10162.5,1.29844,1.20503,1.65485,0.86723,0.80956,0.86189,0.53556,0.85115,2.40278,0.96194,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,10287.8,1.28366,1.18801,1.64253,0.87605,0.80862,0.86189,0.53267,0.8628,2.35672,0.96471,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,10416,1.28932,1.1857,1.64018,0.86096,0.81337,0.86249,0.53178,0.86979,2.42115,0.96484,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,10545.4,1.2837,1.18524,1.63998,0.86341,0.81038,0.86388,0.53532,0.8629,2.21195,0.96486,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,10667.6,1.27509,1.17128,1.62844,0.86762,0.80932,0.86755,0.53876,0.86282,2.25679,0.964,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,10789.9,1.28495,1.18677,1.63735,0.86248,0.81721,0.86764,0.54127,0.85119,2.10675,0.95885,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,10922.2,1.26292,1.15525,1.62903,0.86619,0.8178,0.86953,0.53808,0.86163,2.24566,0.96292,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
