epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,3147.02,1.49684,1.88378,1.73195,0.75944,0.69226,0.7455,0.3985,1.08388,0.97203,1.11987,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3244.44,1.48323,1.87635,1.71661,0.79676,0.69353,0.77015,0.40397,1.04616,0.99598,1.08486,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3341.04,1.4786,1.87523,1.72451,0.77345,0.70233,0.77053,0.39272,1.01885,1.04536,1.07057,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,3438.39,1.47995,1.85309,1.71791,0.78416,0.66843,0.75397,0.404,1.06261,1.06464,1.08976,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,3537.51,1.47624,1.84874,1.7095,0.76849,0.69174,0.75603,0.42839,0.99826,1.15247,1.05543,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,3635.47,1.46907,1.83948,1.71294,0.81544,0.68336,0.77562,0.42106,1.00139,0.98374,1.05324,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,3731.92,1.47478,1.81137,1.71101,0.7762,0.71292,0.78545,0.45059,0.94988,1.04577,1.01455,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,3827.62,1.46801,1.81014,1.71761,0.80958,0.6928,0.78069,0.42221,1.01629,1.03768,1.05523,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,3923.23,1.46891,1.79462,1.70224,0.77794,0.69026,0.76469,0.43219,0.98456,1.05645,1.03567,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,4024.13,1.45428,1.77936,1.70501,0.80586,0.69034,0.78097,0.44326,0.97646,1.20354,1.02665,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,4121.1,1.46722,1.77695,1.70064,0.78913,0.70975,0.78683,0.45391,0.96584,1.22069,1.01552,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,4219.05,1.45205,1.76227,1.69331,0.79749,0.72588,0.79784,0.4299,1.03737,0.9897,1.08204,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,4316.1,1.45106,1.75008,1.68728,0.85188,0.66631,0.78385,0.4474,0.9755,0.9056,1.05398,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,4412.52,1.45254,1.73502,1.69228,0.82908,0.69882,0.79762,0.46794,0.94665,0.95521,1.01466,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,4511.45,1.43805,1.71397,1.67843,0.82735,0.71398,0.79864,0.46415,0.95796,1.00944,1.01566,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,4608.69,1.43277,1.70078,1.68567,0.80496,0.74153,0.80478,0.47327,0.94963,0.85065,1.02031,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,4705.66,1.42924,1.71461,1.68369,0.82279,0.7161,0.79991,0.47458,0.93248,0.87675,1.00575,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,4803.04,1.43305,1.70013,1.67129,0.84424,0.72564,0.81446,0.47195,0.97345,0.84704,1.037,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,4899.13,1.43817,1.6859,1.68851,0.82408,0.71822,0.81187,0.4485,0.9975,0.93955,1.0442,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,4998.82,1.43867,1.66826,1.68517,0.84941,0.71106,0.81098,0.44391,1.00737,0.87227,1.06003,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,5094.45,1.42265,1.65373,1.66947,0.86735,0.72038,0.82406,0.49238,0.92633,0.72467,1.00091,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,5190.07,1.42201,1.64712,1.67688,0.83668,0.73262,0.82615,0.4967,0.92801,0.73228,0.99839,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,5287.25,1.41568,1.65089,1.67473,0.84843,0.72936,0.8251,0.49863,0.91244,0.81114,0.98793,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,5384.23,1.42412,1.63578,1.66356,0.84363,0.74296,0.81841,0.50417,0.89487,0.78002,0.97497,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,5484.07,1.41568,1.63706,1.6614,0.8264,0.74258,0.81745,0.47861,0.96894,0.89318,1.01914,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,5581.35,1.41216,1.61805,1.65842,0.79905,0.77542,0.82158,0.476,0.94625,0.84761,0.99655,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,5678.01,1.40762,1.59894,1.66918,0.84668,0.76377,0.8359,0.48113,0.94823,0.72935,1.00787,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,5774.94,1.40819,1.57957,1.66045,0.86746,0.73411,0.83482,0.49061,0.94388,0.69852,1.0086,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,5871.6,1.411,1.58441,1.66244,0.84008,0.74013,0.8356,0.50016,0.93305,0.66762,0.99228,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,5971.64,1.39518,1.59008,1.64927,0.83304,0.76111,0.83893,0.4987,0.93376,0.75174,0.99569,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,6069.14,1.39158,1.57934,1.65448,0.85055,0.75318,0.83139,0.49738,0.92638,0.73052,0.98313,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,6166.44,1.39613,1.56118,1.65112,0.85876,0.73093,0.82664,0.50028,0.92063,0.76213,0.98195,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,6263.62,1.40135,1.57116,1.65025,0.8546,0.72849,0.83397,0.49383,0.93264,0.7638,0.98758,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,6359.62,1.3842,1.53696,1.63896,0.84802,0.75847,0.84145,0.49488,0.93794,0.7412,0.99782,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,6457.09,1.38329,1.54701,1.63637,0.83788,0.76098,0.83911,0.50351,0.91881,0.7619,0.98093,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,6553.73,1.37894,1.5313,1.6334,0.85558,0.77192,0.84372,0.50723,0.9132,0.66771,0.96834,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,6649.47,1.37907,1.52032,1.63022,0.87456,0.75,0.84558,0.50287,0.93781,0.6601,0.98752,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,6746.56,1.35606,1.51355,1.62103,0.88683,0.74788,0.84947,0.5068,0.92778,0.67745,0.9763,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,6843.63,1.36274,1.50997,1.62104,0.85545,0.76483,0.84412,0.51052,0.9093,0.73963,0.96546,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,6941.89,1.36139,1.49894,1.62059,0.85122,0.76366,0.84694,0.52115,0.89258,0.6954,0.95648,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7039.89,1.35915,1.4903,1.61528,0.86418,0.75318,0.84218,0.51392,0.90141,0.74046,0.96943,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,7136.64,1.36101,1.47136,1.61895,0.88142,0.74801,0.8424,0.51491,0.90453,0.69352,0.97476,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,7234.36,1.35531,1.47273,1.61375,0.86299,0.74788,0.84222,0.5175,0.89631,0.68694,0.97174,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,7331.02,1.35526,1.46195,1.61952,0.87448,0.7553,0.84677,0.51682,0.90936,0.64607,0.97952,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,7428.79,1.33959,1.46165,1.60498,0.8378,0.78072,0.84459,0.51531,0.91668,0.69726,0.98167,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,7528.1,1.34009,1.45584,1.60295,0.85743,0.74538,0.83895,0.51417,0.9231,0.68094,0.98484,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,7625.77,1.33974,1.45516,1.60098,0.83207,0.78732,0.84635,0.5141,0.92801,0.67952,0.98709,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,7722.41,1.33263,1.42355,1.59229,0.85851,0.7786,0.84619,0.51351,0.92912,0.65834,0.97592,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,7817.36,1.34328,1.43417,1.60751,0.83101,0.78284,0.84565,0.51121,0.92441,0.67243,0.97419,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,7913.4,1.33093,1.41019,1.59901,0.85256,0.76801,0.847,0.51066,0.92251,0.70093,0.97231,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8012.71,1.33336,1.41363,1.58884,0.85358,0.78814,0.84504,0.51049,0.91844,0.69062,0.97257,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8109.79,1.32364,1.4201,1.58965,0.83468,0.79692,0.84845,0.51499,0.9146,0.70668,0.97422,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,8205.8,1.32107,1.39688,1.58353,0.84687,0.78602,0.842,0.518,0.90324,0.74441,0.96964,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,8302.8,1.32755,1.41286,1.58599,0.85854,0.79079,0.84677,0.52407,0.89803,0.72365,0.96777,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,8398.55,1.31097,1.37653,1.57872,0.86155,0.78072,0.85045,0.52617,0.89633,0.68145,0.9691,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,8497.92,1.31428,1.39516,1.57549,0.83855,0.79343,0.8505,0.52776,0.88845,0.66347,0.96312,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,8595.23,1.30933,1.3842,1.57513,0.86008,0.78072,0.85277,0.52974,0.88152,0.66161,0.95941,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,8692.62,1.31555,1.37483,1.5748,0.86679,0.77891,0.8542,0.52951,0.88537,0.65385,0.96215,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,8789.43,1.31424,1.38092,1.58548,0.89072,0.78178,0.86086,0.53408,0.88846,0.64628,0.95891,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,8885.72,1.06386,0.65764,1.45922,0.86232,0.77754,0.85231,0.53423,0.88433,0.6497,0.95764,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,8983.8,1.03094,0.62391,1.42305,0.81868,0.81038,0.85267,0.53608,0.87715,0.64,0.95221,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9078.54,1.02662,0.60718,1.43073,0.84667,0.79554,0.85525,0.54103,0.86931,0.60382,0.95283,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,9156.21,1.01214,0.59943,1.41501,0.86164,0.79164,0.85915,0.54634,0.86725,0.58821,0.95591,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,9232.49,0.99904,0.58459,1.41218,0.87417,0.78496,0.85828,0.54589,0.86258,0.58136,0.95622,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,9309.96,0.99437,0.56437,1.39174,0.87058,0.78814,0.85929,0.54563,0.86033,0.57472,0.95625,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,9388.12,1.00045,0.56282,1.39972,0.8487,0.81407,0.86152,0.54861,0.85888,0.56846,0.95256,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,9465.78,0.99683,0.55313,1.39574,0.87692,0.78919,0.85992,0.54729,0.85839,0.56398,0.95202,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,9543.01,0.97705,0.54433,1.38234,0.87224,0.79873,0.86273,0.54683,0.85846,0.56077,0.95119,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,9619.59,0.97523,0.54357,1.38388,0.87085,0.80002,0.86434,0.54756,0.85697,0.56165,0.95053,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
