epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
39,6688.22,1.44922,1.49816,1.81064,0.83953,0.73623,0.82238,0.45114,1.01348,1.90382,1.10584,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,6854.69,1.43127,1.48395,1.78594,0.82065,0.73674,0.81696,0.47164,0.95426,5.95642,1.06662,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,7026.18,1.414,1.44933,1.77895,0.84901,0.75424,0.82582,0.47525,0.95417,2.11658,1.06479,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,7195.94,1.42939,1.45603,1.78138,0.83895,0.75047,0.82318,0.4656,0.99775,3.68175,1.09881,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,7365.68,1.40994,1.44647,1.77213,0.85143,0.73454,0.82647,0.4497,1.02857,2.9491,1.11392,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,7538.87,1.40865,1.42563,1.76658,0.84463,0.76059,0.82931,0.47651,0.98065,3.07787,1.08571,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,7707.87,1.39943,1.41216,1.7622,0.83981,0.75742,0.8287,0.49056,0.9103,3.59892,1.03564,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,7875.33,1.39015,1.39452,1.74659,0.86201,0.761,0.8338,0.48047,0.95027,2.85521,1.05298,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,8043.15,1.38585,1.38434,1.75387,0.83739,0.77754,0.84102,0.50263,0.90104,2.46649,1.02408,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,8217.83,1.38487,1.38717,1.74604,0.84468,0.77331,0.842,0.50869,0.88731,2.11256,1.01715,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,8383.19,1.3853,1.37437,1.73988,0.87987,0.75258,0.83715,0.50554,0.89429,2.04719,1.0167,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,8556.43,1.38021,1.36843,1.74139,0.87743,0.77436,0.84813,0.48341,0.95929,2.25235,1.05515,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,8726.06,1.3639,1.35212,1.73278,0.84408,0.79131,0.84851,0.49973,0.91266,1.65628,1.01841,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,8893.38,1.3599,1.33465,1.72594,0.85655,0.79066,0.8595,0.51092,0.90554,2.06005,1.01332,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,9064.52,1.36141,1.33217,1.73095,0.86651,0.80452,0.87062,0.5153,0.91541,2.0544,1.01616,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,9238.88,1.3569,1.31562,1.72066,0.85523,0.80403,0.85881,0.51379,0.9135,1.63831,1.01851,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,9403.01,1.35111,1.31378,1.71596,0.85624,0.78868,0.85366,0.51049,0.90883,2.08855,1.01787,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,9573.39,1.35683,1.31103,1.71605,0.84299,0.80765,0.85627,0.49903,0.93437,2.88704,1.02915,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,9745.82,1.3429,1.29378,1.70536,0.86423,0.79449,0.86515,0.50978,0.93588,1.66033,1.03163,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,9908.1,1.33591,1.28568,1.71015,0.88069,0.78602,0.85816,0.51139,0.93885,1.30922,1.02822,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,10083.9,1.33289,1.27186,1.69871,0.88084,0.79555,0.86571,0.52868,0.89017,1.35779,0.99944,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,10253.2,1.33401,1.27365,1.69761,0.86992,0.79131,0.86375,0.52977,0.87789,1.4384,1.00412,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,10421.9,1.31933,1.25585,1.68255,0.88366,0.80508,0.87071,0.52988,0.88043,1.55267,0.99697,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,10591.1,1.31937,1.2568,1.6922,0.85948,0.82415,0.87042,0.53245,0.87563,1.53053,0.99144,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,10768,1.31378,1.22549,1.68256,0.86698,0.80783,0.86775,0.53512,0.87595,1.67515,0.99519,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,10927.7,1.32142,1.23962,1.68416,0.85722,0.80826,0.87264,0.534,0.86489,1.5316,0.98395,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,11028.1,1.30257,1.21592,1.6726,0.84551,0.80826,0.86612,0.53399,0.85991,1.72748,0.98734,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,11115,1.31268,1.22518,1.67642,0.86035,0.81462,0.87522,0.53222,0.88087,1.60461,1.00473,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,11202.7,1.30308,1.19802,1.67506,0.87953,0.79663,0.86574,0.52619,0.88002,1.545,1.00444,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,11289.4,1.29448,1.19455,1.66432,0.86532,0.79237,0.86146,0.53222,0.86276,1.63343,0.99351,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,11376.8,1.28042,1.17492,1.65077,0.88577,0.79676,0.86738,0.53297,0.87782,1.61701,0.99933,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,11464,1.28403,1.16367,1.65456,0.89276,0.78486,0.86663,0.53398,0.86923,1.4708,0.99368,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,11551.6,1.27717,1.15931,1.64682,0.88614,0.78919,0.86829,0.53336,0.8598,1.46315,0.98509,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,11639,1.27369,1.15446,1.64796,0.88,0.80015,0.87159,0.53058,0.8626,1.75652,0.98383,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,11726.6,1.26989,1.14537,1.64083,0.86837,0.80826,0.87099,0.53388,0.8664,2.11439,0.98617,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,11814,1.27471,1.14262,1.64369,0.86705,0.80826,0.87342,0.54262,0.85113,1.78438,0.96979,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,11901.5,1.26813,1.13525,1.64061,0.88248,0.80614,0.88014,0.54315,0.85203,1.30128,0.96721,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,11989.3,1.25633,1.12741,1.62752,0.88701,0.79767,0.8722,0.54355,0.84293,1.47016,0.96403,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,12076.8,1.25136,1.12423,1.62095,0.87167,0.8072,0.87797,0.54271,0.85393,1.52549,0.97334,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,12164,1.2401,1.11347,1.61846,0.87903,0.81356,0.87578,0.54051,0.84627,1.84123,0.97321,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,12251.5,1.24295,1.0992,1.6176,0.88673,0.80297,0.86703,0.54122,0.83671,1.76242,0.96523,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,12339.3,1.24521,1.10078,1.62335,0.88292,0.80826,0.86852,0.54366,0.82838,1.56406,0.96281,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,12427,1.22994,1.08074,1.61129,0.88541,0.8125,0.87672,0.54404,0.84036,1.54019,0.96817,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,12514.6,1.23277,1.07819,1.60464,0.88466,0.80508,0.87598,0.54669,0.84252,1.51508,0.96804,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,12602.4,1.22764,1.07963,1.60465,0.87894,0.81356,0.88067,0.5488,0.8477,1.47681,0.97007,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,12689.9,1.21934,1.05751,1.59034,0.88594,0.81674,0.87938,0.55353,0.83855,1.41623,0.96459,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,12777.9,1.22557,1.0694,1.59538,0.88725,0.80826,0.8779,0.55572,0.82543,1.42352,0.95798,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,12864.9,1.20992,1.04658,1.59025,0.88833,0.81038,0.87929,0.55295,0.82913,1.47272,0.96052,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,12952,1.21071,1.04749,1.58825,0.89001,0.81356,0.88217,0.55505,0.82335,1.37427,0.95762,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,13039.2,1.20562,1.04468,1.58547,0.88685,0.82203,0.88385,0.55985,0.81379,1.22842,0.95298,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,13126.7,1.21067,1.03054,1.58348,0.8872,0.82309,0.88276,0.55546,0.81671,1.19125,0.95711,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,13214,1.20951,1.03853,1.59098,0.89259,0.81873,0.88332,0.55646,0.81895,1.17119,0.95963,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,13302.1,0.93229,0.5675,1.41147,0.88844,0.82203,0.87952,0.55571,0.81573,1.46292,0.95922,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,13389.7,0.91319,0.53017,1.39052,0.89104,0.8125,0.87615,0.55981,0.81079,1.58308,0.95565,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,13477.2,0.90591,0.51878,1.38984,0.87771,0.82415,0.87993,0.56274,0.80616,1.49573,0.95208,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,13564.6,0.89566,0.50151,1.37219,0.87255,0.834,0.88019,0.56284,0.80359,1.40293,0.95283,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,13652.3,0.88248,0.49491,1.36838,0.87672,0.83263,0.88072,0.56627,0.79805,1.22053,0.94794,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,13739.8,0.87609,0.48432,1.35038,0.89671,0.82203,0.88289,0.56345,0.80639,1.17231,0.95475,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,13827.3,0.87253,0.47844,1.3529,0.8952,0.83263,0.8847,0.5634,0.80812,1.20556,0.95439,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,13914.2,0.86778,0.47451,1.34801,0.89442,0.8256,0.88243,0.56051,0.81102,1.20684,0.95537,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,14001.5,0.8458,0.4622,1.33387,0.89303,0.82203,0.87849,0.56023,0.81201,1.20181,0.95717,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,14088.6,0.84799,0.45671,1.33748,0.89023,0.82945,0.88195,0.55962,0.8165,1.18154,0.96157,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
